well,oracle_shift,base_rmse,tw_delta,prefix_delta,ridge_correction,ridge_rmse
e46f4ef4,1.6297137158999704,4.45034247871464,1.7192581481174496,-9.898087220900665,1.0064935102428822,4.187837724506258
e5864244,14.272670921219516,16.01934253399741,9.570347292312576,-17.201575088309763,7.170919710149202,10.165877741741786
e97032ad,4.674114919364319,5.838617932326384,,,-2.1694059876824805,7.68608401498765
e9949a23,-3.283050663365147,8.921373960305548,3.5228020669139886,-12.3603383949144,0.19792064529560513,8.996090980704809
ea41324e,-0.8901951206285558,4.27319529943729,0.2383458707048506,-11.77030253201411,0.041888183722346234,4.2821174669307265
eafb863e,0.6827944856128416,5.507838047046337,4.347341691982332,-23.186707523180534,5.112758820039187,7.035243822867995
ec0d597b,3.3317188952085486,11.994241194063628,2.4177140810064346,-7.771471752075312,5.013380165421551,11.644288542131543
ed6e6e54,3.2096930645324977,10.439968945017078,2.6157110701112165,-7.321922505898332,0.4214105692946576,10.318204363049734
eeda36f5,-14.71404362875397,15.51989678140934,-3.151322073124179,1.8737406155445278,10.921811896656976,26.106727192745552
ef04658e,9.710335938864993,11.581554198477734,7.9104119057610855,-12.924603849058116,3.552832548767723,8.817971513092683
ef8e3ed0,-11.190940660471423,13.25167736776689,-0.22571641634746306,-12.73119752708328,-3.079553779711915,10.777958866249287
f0188a48,-15.353029331362611,16.49076387319707,-3.9279653016295693,-16.348797430655978,-8.494196861077143,9.125424172459718
f08774c3,-1.1017684323982142,9.06657357064333,-1.2372528454503362,-5.167639820701587,1.8174510363710614,9.461009720960181
f49fdea3,5.3886603492632155,6.677071640984819,2.5272766008903016,-14.640747764734897,1.879901533153054,5.277974400160641
f4d12d23,-20.05119348464742,21.28979258223547,3.8088024563626606,-12.424586776244915,0.1039165761899897,21.387692012003694
f5859199,12.894406103264242,14.371462159768999,2.0998508177675266,-6.488865031185218,2.044269670051081,12.569752442794284
f631da6e,3.5831864535391196,6.026648495766625,1.1637673870882588,-12.277649586974485,-4.401677432611529,9.340199045580277
f6824bb0,-16.936170457165524,19.00196518538273,0.6299316070005099,-15.229018470392903,-1.2232586717094316,17.920279236938967
f6d009f4,35.7797767357015,42.92331413011843,-0.1630431481395642,-12.075479734095001,-6.494226752089657,48.46967963110459
f9fc81aa,-0.6301719179265041,8.05623559027706,-5.454664507254877,-17.856627399541388,-1.4748955539276754,8.07585124065084
fc0d20b2,6.6752721838867854,7.005365038329892,4.37357554621451,-7.529257423340347,7.74196185033147,2.377752601887479
fef8af96,-34.16035167232976,41.65404187585478,-11.250150674839142,-18.64188612690731,-4.783893275408343,37.829960166041985
ffefef30,-9.918569442420582,11.493291307437326,6.266257812019841,-20.629651287925984,4.732612845072443,15.759913315588557
